"name_business","url","recommended","username","rating","review_date","review_text","reviewer_location","reviewer_friends","reviewer_reviews","ReviewLength"
"Los Galapagos","https://www.yelp.com/biz/los-galapagos-columbus?osq=Restaurants&start=0","True","Sam P.",1,"2023-11-29","Stopped here for a business lunch with a few people and was surprised to see the menu only had $20 options.  We ended up ordering a few empanadas and fries, which were pretty good.  Probably a great place for a full meal, but a quick lunch was not appropriate.","Sunbury, OH",1,2,260
"Los Galapagos","https://www.yelp.com/biz/los-galapagos-columbus?osq=Restaurants&start=0","True","Joshua G.",4,"2023-01-01","Great local mom and pop spot serving up Ecuadorian food. Thankfully the menu has descriptions otherwise I wouldn't know what to order lol. Be sure to try a few things here to really round out our experience. If you have questions like me, just ask the severs. They are happy to help. I do recommend takeaway/takeout because they don't have a large sit in area.","Minneapolis, MN",105,464,360
"Los Galapagos","https://www.yelp.com/biz/los-galapagos-columbus?osq=Restaurants&start=0","True","Noel O.",5,"2023-05-22","La comida ha subido de precio demasiado. Sin embargo, vale la pena. Todo super rico. Mi única recomendación es tener un mejor sistema de administración. Yo hize una orden por telefono, cuando llego pague y me dice pa muchacha que espere afuera que me lo lleva al carro. Yo entiendo porque estan llenos. Cuando pasan 20 minutos regreso y todavia no habian empacado mi orden. Aun con esa discrepancia, lo recomiendo, el trato es bueno, el servicio es bueno y la comida es esquisita!","Humacao, Puerto Rico",52,4,480
"Los Galapagos","https://www.yelp.com/biz/los-galapagos-columbus?osq=Restaurants&start=0","True","John B.",3,"2021-12-02","I was told by a good Puerto Rican friend that I had to mofongo  because it's a staple of their cuisine. So we search and search and we found this location he explained to me.  Let me start with They do not honor the 10% discount coupon that you get from Yelp.  This is one of his favorite dishes that he could not find it in Ohio.  So while he was talking I looked up and yelped it. Found the location and took him to it.  When we arrived you had to wait to be seated which was wasn't a long wait.  The menu was very clear with clear pictures in English and in Spanish The prices were rather expensive for what they offer. He even said it was high. Mofongo  is like a mashed up plantain which is pretty good. The only issue I had with my dish was they didn't have enough stew sauce for the mofongo. You don't really get a lot of meat for the price you pay. However, the dish was okay for me. I like more bold flavors. I did add some of their special blend of hot sauce. I also understand they don't really do spicy in his culture which is okay for me. It needed just a little bit more bold flavors and it's a little overpriced for what you get.  The restaurant sits off by itself so you can't really miss it but it's on a back street. In closing as always, is this a place that I would take a friend from out of town? Yes I would. If they were of Latin descent I would take them so they can experience it and let me know the differences.  I will let them know it is pricey.  For lunch you are going to spend close to $20 a plate for lunch?","Columbus, OH",525,934,1539
"Los Galapagos","https://www.yelp.com/biz/los-galapagos-columbus?osq=Restaurants&start=0","True","Fred B.",5,"2020-01-18","""CRAZY GOOD...!""That's what my co-worker said about our lunch at Los Galapagos.Yea, I agree completely.Los Galapagos characterizes itself as Latin American.  I asked, and they said it's Ecuadorian.The restaurant is in a little building down a side street past the Home Depot on West Broad, immediately outside 270.The interior is very clean and nicely decorated and updated.  The people are friendly.  When we were there, all other customers were born in Latin America, not the U.S. - that's always a great sign when you're having authentic ethnic food.The Mofongo with Coco Shrimp was OMG GOOD - to die for - awesome, incredible, fantastic, mouth-watering, wonderful and worth returning for very soon.The Churrasco steak was a little tough but very tasty.  Both entrees came with a nice side salad and either rice or very good fries.The Queso Empanadas were crispy and very tasty, and the onion garlic salsa they serve was delicious.I can't wait to go back.  We're going to try the Stewed Chicken with Rice and Spicy Beans that Christopher and Gia wrote about, and a meat Empanada, and get the incredible Mofongo with Coco Shrimp all over again.Another table had blended drinks (it may have been the Guanabana Milk drink that Gwen mentioned), and they looked delicious, so we'll try those too...Los Galapagos is a hidden gem, very authentic and fresh, and SO GOOD...!!!","Columbus, OH",105,658,1370
"Los Galapagos","https://www.yelp.com/biz/los-galapagos-columbus?osq=Restaurants&start=0","True","Dwight M.",4,"2022-12-26","I really enjoyed the food, but it was a bit pricey, but you to get good size portions. Server was very attentive and knows the type of food the restaurant will be present.Chicken Empanadas","Dayton, OH",0,1,188
"Los Galapagos","https://www.yelp.com/biz/los-galapagos-columbus?osq=Restaurants&start=0","True","Jarivette S.",1,"2023-06-21","While the food was ok, the experience was absolutely horrible! They are not family friendly and not accommodating to their customers. The customer service was beyond disappointing and the prices were high. On top of that they force you to pay tips and unfortunately they put their own tip down! I have never been so disappointed. They do not advertise or inform of their forced tip policy and without knowledge they called the cops on me! The service was really terrible and as a server myself, I didn't think she deserved the $30 tip she added to my bill without my permission or letting me know of the policy! I was informed by the cops it's not the first they have had to deal with this situation! So be careful out there! This place is not worth sh!t... I would rather go to McDonald's, even they have better customer service!","OH, OH",0,1,830
"Los Galapagos","https://www.yelp.com/biz/los-galapagos-columbus?osq=Restaurants&start=0","True","Andrea F.",1,"2023-06-21","highly not recommen! its not family friendly or kid friendly! staff was very rude. i expected more from a latin restaurant! they have a forced tip policy that they make up the amount for it. so better pray the server has had a decent day or she will charge you for her days pay. and don't let me forget to mention to all you mommys out there its a nooo stroller policy. on another note; food is very overrated! its bland and has no taste. there mofongo is veryyyy crispy! for a second there i thought i was having bacalaito o chicharon ! never the less  they are veryyy over priced ! and drinks are self served ! highly recommend to hold your piss to the next rest stop or home. oh and dont even think about challenging them about the tip or stroller policy they will not hesitate to call columbus pd ! if yall want some good food go home instead its cheap and better service!","SoMa, San Francisco, CA",0,2,876
"Paulie Gee’s Short North","https://www.yelp.com/biz/paulie-gees-short-north-columbus?osq=Restaurants&start=0","True","Kalah Rae F.",5,"2024-02-06","I finally tried Paulie Gee's!This might be my new favorite pizza.We opted for the pepperoni and sausage square with burrata instead of ricotta and we were definitely not disappointed. Gooey, thick, and delicious. The edges were perfectly crusty, and the toppings were well portioned.If you aren't looking for leftovers you really would have no problem splitting one of these squares 3 ways. It's filling!I also tried their chili smash cocktail. It wasn't as well-balanced as I'd like and mostly tasted like lemon juice and mezcal, but the pizza made up for it.Keep in mind this spot can be pricy depending on how you order.","Columbus, OH",1304,283,623
"Paulie Gee’s Short North","https://www.yelp.com/biz/paulie-gees-short-north-columbus?osq=Restaurants&start=0","True","Ashley K.",5,"2024-01-21","Ok, first timer. We ordered carry out. The lady on the phone who took our order was awesome. Turn time was ~30 mins. Had to wait a few mins at the bar for pick up but the service was great. The vibe of the place made me want to go back so much and I hadn't even had the pizza yet. Feels like a low key place, low lighting, and not just for the younger crowd. The pizza was amazing. The bacon add to a pickle pie made it so special. The ranch was top notch. The crust was perfect. Only thing that could have made it better would have been to eat jt there. Will be back!","Columbus, OH",13,59,568
"Paulie Gee’s Short North","https://www.yelp.com/biz/paulie-gees-short-north-columbus?osq=Restaurants&start=0","True","Arthur L.",5,"2023-12-11","The must try pizza in Short North is definitely Paulie Gee's. Boasting a nice bar area and sit down table service this place stays busy. It has a nice neighborhood pizzeria feel to it. But they also stay on top of their customers. The kitchen is open so you can see them working hard on your pizza. The offer a traditional round pizza and a square pizza. The pizzas come with your choice of toppings or feel free to try one of their specialty pizzas.Tips to make your visit a success:1) Don't forget the specials. They have daily specials Tuesday thru Thursday and Sunday that are definitely worth a try. They also have a happy hour special that includes $8 cocktails.2) Wine with Pizza is a thing. Try a nice glass of Pinot Noir or Chardonnay with your pizza it pairs very well and they have a nice selection by the glass or bottle.Don't sleep on Paulie Gee's make stop and try some amazing food.","Groesbeck, OH",8,111,897
"Paulie Gee’s Short North","https://www.yelp.com/biz/paulie-gees-short-north-columbus?osq=Restaurants&start=0","True","Jose H.",5,"2024-01-27","Exceptional pizza experience with a distinctive Paulie Gee style, neither deep dish nor pan pizza. The crust's crunchiness and the array of toppings delighted our taste buds. Service was prompt and attentive, while the casual ambiance filled up quickly mere minutes after opening, a testament to its popularity.","Orlando, FL",73,347,311
"Paulie Gee’s Short North","https://www.yelp.com/biz/paulie-gees-short-north-columbus?osq=Restaurants&start=0","True","Klaudia B.",5,"2023-10-14","2nd time trying Paulie Gee's and it did not disappoint. Last time I was here, we got the Regina and the Cacio e Pepe square. The classic pizza is a very yummy thin crust pizza. The square pizza is pricey but worth it! So flavorful and crispy and cheesy. Although very greasy. This time, we tried the vegan pizzas--they were EXCELLENT! Would recommend both the Simply Red and the In Ricotta de Vegan. They were both very tasty and didn't have that gross ""vegan cheese flavor"" that some vegan foods have.","Columbus, OH",33,48,502
"Paulie Gee’s Short North","https://www.yelp.com/biz/paulie-gees-short-north-columbus?osq=Restaurants&start=0","True","Derek R.",5,"2024-02-27","That vegetarian Square Style, magic hunk of pizza  & love & joy thing is enough to go veggie for life. If I get to eat it every meal... and if I remember what it's called. Fave pizza in Cbus.","Near East Columbus, Columbus, OH",308,1,191
"Paulie Gee’s Short North","https://www.yelp.com/biz/paulie-gees-short-north-columbus?osq=Restaurants&start=0","True","Anvaya N.",4,"2023-08-03","If you're looking for a good happy hour spot, check out this hip pizza joint in the Short North. I came here with some coworkers and we enjoyed half off drinks drinks (M-F, 5-7), as well as daily specials. They have a wide variety of thin crust pizzas (serves 1-2) as well as thicker ""squares"" (serves 2-3). I have tried the Donna and Joe Peppito with Mike's Hot Honey and both were delicious.Service is good on weekdays. Weekends can be rushed and slow at times.Ambiance is chill and cozy with a bar sitting and casual dining vibe","Columbus, OH",207,110,531
"Paulie Gee’s Short North","https://www.yelp.com/biz/paulie-gees-short-north-columbus?osq=Restaurants&start=0","True","Cheryl B.",3,"2022-02-04","Paulie Gee's pizzerias offers wood fired pizzas. They have locations in Brooklyn, Columbus, Baltimore, and Chicago. I have been to Brooklyn, Chicago as well as Short North Columbus location. They have vegan, gluten free options. My all time favorite is their Hell Boy- spicy sopresseta and drizzled with Mike's hot honey. One down side in recent year has been their terrible take out. One time we called they told us they wouldn't make 4 pies that we wanted at 7pm. Next time, We ordered our 2 pizzas at 4pm and the pizzas were ready at 6pm (took them 2hrs)I understand they want to pretend to be Boujee New York pizzeria but it's Columbus. Come on.. really 2hrs is beyond ridiculous. Their pizzas are great but they could certainly work on their take out hospitality. If this continues folks will gladly take business to Natalie's Wood Fired Pizzas (locally owned and great customer service)","Columbus, OH",48,193,892
"Paulie Gee’s Short North","https://www.yelp.com/biz/paulie-gees-short-north-columbus?osq=Restaurants&start=0","True","Angel M.",4,"2023-08-26","So many people have told me this is a must try in the Short North and I finally made it. I'll describe Paulie Gee's as gourmet pizza with working adult prices. I love how they cook your pizza in a wood fired oven open for all to see. The crust reminds me of pizza that I've had in Brooklyn Heights. They serve quality toppings that actually cover the pizza.I opted for the Pep and Sausage square. Visually it was smaller than I was expecting at that price level, but the flavors made up for any indifference I had. The cheddar crust is perfect. Toppings are piled up, it's just tasty.  We also ordered the Donna. Cooked perfectly for us. Both pizzas were excellent reheated the following day.Service was great. You can tell every employee is a team player. Parking is available at meters and nearby public parking areas.","OH, OH",0,1,820
"Paulie Gee’s Short North","https://www.yelp.com/biz/paulie-gees-short-north-columbus?osq=Restaurants&start=0","True","Sierra D.",1,"2024-02-26","ATTENTION DO NOT REED THIS IF YOU DONT WANT TO STOP GOING OR GO TO THIS RESTAURANT. It is very disappointing when you go out to eat at a restaurant, having to pay a high amount nowadays and receive very poor quality service, much more so at a time that was supposed to be a nice celebration, which on this occasion was the birthday of my fiancée. We had never had such bad service, to make a long story short we were 11 people, in this place I know that reservations are not made so I called the day before and I called again half an hour before informing how many we were going to be and before we We all went so we could have a table when we arrived, the table for the 11 people was super small, then the waiter as soon as he showed up informed us that the bill could not be divided between more than 6 people, something that no restaurant does, everyone They can divide the bill without a problem, this was something that was not informed to me by call nor does it appear on the website, anyway, we did not want the bill divided between the 11 of us, we tried to find a solution and divide the bill into two parts, half of the table (5 people) one account, the other half (6 people) the other half, the innkeeper refused to give a solution, we came to the conclusion that he simply didn't want to do it out of laziness or because maybe he was drugged or drunk or at least that's what it seemed like. ... After several attempts we asked to speak with the manager when he arrived he gave us the solution and also changed our waiter, the second waitress was actually not much better than the other since for almost the rest of the dinner she did not take care of cleaning the table, we had to pick things up and put them on other tables around until I cleaned them. My fiancee's birthday was ruined, and ultimately we would not return to this restaurant, only for pick up because they undeniably have phenomenal pizzas, but perhaps the worst service in Columbus. Many young carefree people, completely uninterested in providing good customer service or at least earning their salary, I wonder if they have any other income, it would be logical, it is also funny the fact that I see that no comment, whether good or bad, is answered by one It shows more of the carelessness that these people can have towards clients...","Wilmington, NC",0,12,2318
"India Oak Grill","https://www.yelp.com/biz/india-oak-grill-columbus?osq=Restaurants&start=0","True","Anna H.",4,"2024-01-30","I returned.  10 years later.  We had a fun lunch UYE after we moved 2 tables in the back together.  I had Tito & Cran for a cheap $5.  My turkey sub was hot and with crusty bread.  I had a side of coleslaw.  It is extra, because the subs are not accompanied with anything else.  I will def. come  back again sooner than 10 years.  Tips:  I do wish they had whole wheat buns for the subs, but they do offer wheat and rye for other sandwiches.  The music/jukebox was a bit loud too.","Worthington, OH",312,1220,480
"India Oak Grill","https://www.yelp.com/biz/india-oak-grill-columbus?osq=Restaurants&start=0","True","Mark K.",3,"2014-05-14","This is a cool little hidden dive bar with vegetarian items on their menu.  I met Mike G for lunch to take advantage of Taco Tuesday, but was a tad disappointed they didn't have black beans for their taco bar.  Not a big deal.  Their hot veggie & cheese sub was pretty good.  Great buns.  I would like to come back for the veggie burger and a beer.","Columbus, OH",321,3862,348
"India Oak Grill","https://www.yelp.com/biz/india-oak-grill-columbus?osq=Restaurants&start=0","True","Just J.",4,"2024-01-29","Met several Yelpers here for lunch on a weekday.  Not crazy busy, but I bet it gets nuts on weekends.  Smallish, divey, movie posters, etc., on the walls.  It's a bar that used to be a carwash, with a bar-food menu: burgers, subs, fried bologna, etc.  I got the chili, a solid version, thick and meaty with beans and a touch of heat.  Came with plenty of oyster crackers.  Then I went with a sub because everyone said they're good; why not have the Louie 2, a basic Italian sub plus capicola and spicy sausage?  The sausage is not really spicy, and it's ground, so some fell off but it's surprisingly not too messy in general.  Good bread, good toppings, overstuffed (I bet the normal one has enough meat to satisfy, but the sausage does add some oomph.)  So big I took half home (if I'd skipped the chili I could have finished it, but would have been stuffed.)  Reasonable prices, good service considering it seems like there was only one person there for about 20 patrons total at tables and the bar.  It's not fancy, but it's good.  Parking is tight, and you can't park in the lot next door (the vet) till the evening.  They have bands on the weekend, but I can't imagine how- it's tight enough on a not too busy weekday.","Columbus, OH",24,7,1224
"India Oak Grill","https://www.yelp.com/biz/india-oak-grill-columbus?osq=Restaurants&start=0","True","Jeff R.",4,"2023-12-30","The food was excellent. However, for the first time in years the service was far from what we have experienced in the past. This afternoon, we stopped in for a sandwich. We were served promptly. After that, the the bar with our glasses for a refill.When we finished our meal, we waited once again to be presented with our check. We finally asked the other server (with the orange hat) for assistance. He responded promptly.server apparently forgot we were there. After waiting for quite awhile, my wife finally went toThis was not the India Oak that we have known for years.","Columbus, OH",109,158,574
"India Oak Grill","https://www.yelp.com/biz/india-oak-grill-columbus?osq=Restaurants&start=0","True","Bob D.",3,"2023-12-01","India Oak Grill is definitely a dive bar. It was very loud, the table was very wobbly, and everything just seemed kinda dirty. If this bothers you it might not be the bar for you. Now the reason to check out India Oak Grill is the food. Everything I've tried has been surprisingly good. The Italian sub is delicious and I really enjoyed the pasta salad. Also everything is very fairly priced.","Columbus, OH",24,134,392
"India Oak Grill","https://www.yelp.com/biz/india-oak-grill-columbus?osq=Restaurants&start=0","True","Erin T.",3,"2017-06-26","Glad you could enjoy our food here, Jeff. We'll definitely look into the menu. We appreciate your feedback. Hope to see you again soon.Thanks,Karen Gill, Manager","Dublin, OH",141,338,161
"India Oak Grill","https://www.yelp.com/biz/india-oak-grill-columbus?osq=Restaurants&start=0","True","Emily B.",5,"2023-12-19","The food was surprisingly good and it was pretty cheap. The beer menu needs updated though because they didn't have many of the bottles we tried to order. They also could really use a deep fryer.","Columbus, OH",350,417,195
"India Oak Grill","https://www.yelp.com/biz/india-oak-grill-columbus?osq=Restaurants&start=0","True","Miranda L.",5,"2022-12-20","I only make it in here once a year but the service is always friendly, beer always cold. Hot mix was great while waiting for a top notch Italian sub. Feels good going to a place that you know will never change!!","Columbus, OH",159,168,211
"India Oak Grill","https://www.yelp.com/biz/india-oak-grill-columbus?osq=Restaurants&start=0","True","Justin Y.",2,"2023-10-12","Stopped in for lunch and a beer last Friday. Solid draft selection, nice big bar. You can tell the locals love it here. I got the staple, Italian sub. As good as always if you like a toasted sub. The last time I came in I remember the sub taking a really long time to come out of the kitchen. It only took about 5 mins this time which was a pleasant surprise .","Perrysburg, OH",0,4,360
"India Oak Grill","https://www.yelp.com/biz/india-oak-grill-columbus?osq=Restaurants&start=0","True","Barry H.",5,"2023-01-22","Boyfriend and I have seen a lot of people raving about the Italian Sub here.  Decided to try them for the first time.  The entrance is through the patio of people smoking.  We're seated, and we decide on what to get.  Our beers are brought over, and they're warm.  We said something to someone who worked there, and he said he would immediately check his walk-in.  He went behind the bar and was talking to other employees and on his phone.  So, then, first, we notice that NO ONE posted pictures of the meatball sub or any reviews for it.  Strange.  We ordered the Italian Sub, also.  The meatball sub could have used more sauce, but overall, it was not very flavorful.  The sub was pretty good, but not memorable enough to come back.  We can say we have been there, tried it, and it's eh.","Westerville, OH",45,317,790
"The Mercury Diner","https://www.yelp.com/biz/the-mercury-diner-columbus-2?osq=Restaurants&start=0","True","Barbara G.",5,"2024-01-16","I didn't dine in. My breakfast sandwich was delicious. I'll be ordering again soon. I wish they had longer hours.","Beachwood, OH",0,2,113
"The Mercury Diner","https://www.yelp.com/biz/the-mercury-diner-columbus-2?osq=Restaurants&start=0","True","Kelsie K.",4,"2024-02-04","Fun spin on the diner concept off Parson's with a free parking lot! Make a reservation if you're going for Saturday morning brunch or expect to wait. We were able to snag seats at the bar. Service was good, they're very allergy conscious, but they failed to let us know what they were out of, so I had to panic order when they told me I couldn't do the pancakes. I was still happy with the Classic Breakfast I ordered instead - ask for a side of strawberry jam to go with the English muffin!","Columbus, OH",263,367,491
"The Mercury Diner","https://www.yelp.com/biz/the-mercury-diner-columbus-2?osq=Restaurants&start=0","True","Taco Q.",2,"2024-01-27","Interior doesn't make up for mediocre service and bad food. My wife and I dined for the cider time at The Mercury Diner today, and our experience was both over stimulating and underwhelming. Our server was mostly on top of it, but she lacked personality and seemed to really just not give a damn. The drinks: I started with the Bloody Mary, which was served to me without the candied bacon it advertised, no straw, and a TON of finely crushed iced. Every sip I took from the top was just watered down tomato juice. I eventually snagged a straw, but still had trouble getting any of the drink, the ice just kept clogging the straw. My wife had a mimosa, but the orange bitters overpowered the actual OJ in the drink, and it ended up just tasting like artificial orange. The coffee had been a highlight in online reviews, so we ordered 2 cups for $8. It was warm but not hot. I asked for real half and half, after just seeing cups of coffee mate on the table. The server said she didn't think they had any and walked away. The food: we had no silverware when it arrived, but after we were able to get some, we dug in. I had the cosmic breakfast and added a side of ""crispy bacon"". The bacon was two, maybe three (?) small pieces of limp bacon all stuck together. My eggs were burnt to a crisp on the bottom and just straight runny whites on top. The tres leches cake slice served with the meal was dry, which is ironic. The fruit was not ripe. My wife's Mediterranean Moon omelet was so overdone that the scrambled eggs were tough. The hummus was bitey. The decor was cute, but that's where it ends.The music was so loud that we could hardly talk to one another at the small table. Overall, this is one of the worst breakfasts I've had in Columbus, and it came to $61.26 before tip. I left feeling gross and disappointed.","Columbus, OH",271,140,1819
"The Mercury Diner","https://www.yelp.com/biz/the-mercury-diner-columbus-2?osq=Restaurants&start=0","True","Laura F.",4,"2024-01-27","Wow, the interior decorators nailed it on this place.  It is unique, relaxing and beautiful.  We didn't get to eat there as the space was half full/half empty, however the only tables they claimed weren't previously reserved were three tiny rounds with u comfortable chairs or counter seating.    We tried to sit at both places but the tiny table was too uncomfortably small for my husband  and the counter seating left my legs dangling with no foot rest and no back to the stool so my back would of hurt in five minutes.   I guess the tip is to snag a reservation before you go.   It looks like a great place.","New Albany, OH",66,203,610
"The Mercury Diner","https://www.yelp.com/biz/the-mercury-diner-columbus-2?osq=Restaurants&start=0","True","Katie A.",5,"2024-01-08","Loved this place! Great food. Service was a bit slow - we waited for 45 mins for our breakfast order - but the food was wonderful. Would eat here again - highly recommend.","Leesburg, VA",50,628,171
"The Mercury Diner","https://www.yelp.com/biz/the-mercury-diner-columbus-2?osq=Restaurants&start=0","True","Courtney P.",5,"2024-01-15","Came here for one of the late night dinner events. The food was really good - late night dinner feel. I got the blt which came on a muffin bun. And I got a side fries which was good. My drink was the espresso martini. And it was really strong!!! Lastly I got the space balls for dessert!! They were super good with vanilla / banana filling.","Columbus, OH",415,470,340
"The Mercury Diner","https://www.yelp.com/biz/the-mercury-diner-columbus-2?osq=Restaurants&start=0","True","Mark D.",5,"2024-02-24","The breakfast sandwiches are amazing, like the best in town for sure. I ordered to go but had to wait a bit and got to talk to the server. She was super friendly and told me more about the restaurant. I cannot wait to go back.","Columbus, OH",38,114,226
"The Mercury Diner","https://www.yelp.com/biz/the-mercury-diner-columbus-2?osq=Restaurants&start=0","True","Alex F.",5,"2023-12-31","Amazingly good breakfast! I was so happy that they were open on New Year's Eve... I had the breakfast special with a sausage gravy on the side. She had the disco fries with an egg on the top. I highly recommend the breakfast special. The home fries were unique, in that the potato cubes were deep-fried, but delicious, of course!  The service was amazingly good, especially for New Year's Eve. And the ambience is very upbeat.","Leesburg, VA",54,527,426
"The Mercury Diner","https://www.yelp.com/biz/the-mercury-diner-columbus-2?osq=Restaurants&start=0","True","Aubrey L.",5,"2023-12-26","Came here for breakfast with my stepdad who is apparently a regular lol. I ordered the egg and cheese sandwich and he got the traditional breakfast minus the home fries. First let me start my saying the pancakes they serve are MASSIVE and they taste so good like cake! They are very fluffy and sweet. The egg and cheese sandwich really impressed me for how simple of an order it is. The English muffin is made in house and has a delicious sauce on top. I noticed that they offer veggie gravy and veggie bacon, points for the veggies out there! Definitely recommend and saw that they do an after hours burlesque speakeasy. I'd love to come and experience that!!","Gahanna, OH",56,135,660
"The Mercury Diner","https://www.yelp.com/biz/the-mercury-diner-columbus-2?osq=Restaurants&start=0","True","Brooklyn B.",4,"2023-12-16","Food - very good and they had vegitarian options! Service - very kind! I went during lunch and it was relatively slow. But staff did well.Ambiance- Relaxed, relatively modern. Dark with pop of colors","Near East Columbus, Columbus, OH",2,58,199
"Urban Gourmet","https://www.yelp.com/biz/urban-gourmet-columbus?osq=Restaurants&start=0","True","Jeff B.",5,"2023-10-20","Urban Gourmet has some of the best food I've had in Columbus, from flavorful sandwiches to a pasta dish I dream about, calling this place JUST a burger and wing joint is a disservice to the incredible crew and food they serve.The crew makes this place feel personal and homey, almost deceptively nice lol. This comes from the crew that opened up Speck, with the same incredible noodles and flavors of one of Columbus's best restaurants.You are doing yourself a disservice by not visiting this place. Get you some dinner & enjoy the ride.","Worthington, Columbus, OH",2,16,537
"Urban Gourmet","https://www.yelp.com/biz/urban-gourmet-columbus?osq=Restaurants&start=0","True","Michael N.",5,"2023-09-30","A newer restaurant at the East Market in the trolly district. I frequent this particular market in the regular and happened to observe this new restaurant, so I decided to give it a try. I'm glad I did. The establishment doesn't give off your traditionall sandwich or burger vibe. The layout is somewhat sterile but it has a certain je ne sais quoi. Service was pretty good, quick and friendly and I have no complaints. Everyone behind the counter were extremely and helpful. For my meal, I will be honest and tell you I did a little too much but it was definitely worth the extra calories. I had a burger, Philly cheese steak sandwich, fries and tator tots. I was not a fan of the fries so I'll give those 4/10. The flavor was not hitting and mine at least were a little over done. The tator tots  were pretty good. The were seasoned well, crispy/crunchy, and done on the inside. 8/10The burger. Listen that burger was thee best burger tgat I've had to Date. I sat at the table upstairs with some friends and when they looked over at and saw my eyes closed with a slight moan, they said the burger must be good. It had that flame broiled taste that not many have been able to master and seasoned to perfection. I still dream about this burger 10/10The wings... Whew. I got the mild and garlic parmesan. I was more partial to the mild wings, but both were good. A slight crispiness and done. I was licking my fingers afterwards. 8.5/10The Philly cheesesteak was pretty awesome. It had a mild flavor to it. All I got was the cheese and the meat, and it seemed like a high quality combination. The bread was a little less to be desired.","Columbus, OH",1188,388,1634
"Urban Gourmet","https://www.yelp.com/biz/urban-gourmet-columbus?osq=Restaurants&start=0","True","Bo B.",5,"2024-02-10","The Urban Gourmet might just be the best food spot in Columbus. At most places, I have a regular order that I get every time I go there. Not here. Literally everything on the menu is a home run. Of course they offer the best burgers and wings in the city, but they also have some of the best pasta dishes in town at amazing prices. The Salmon Salad is out of this world. You really can't go wrong with anything from them.   Not only is the food great and consistent, the service is always fast and friendly, they really go above and beyond to make sure each customer has a great experience!","Italian Village, Columbus, OH",1,2,590
"Urban Gourmet","https://www.yelp.com/biz/urban-gourmet-columbus?osq=Restaurants&start=0","True","Chris H.",4,"2024-01-28","I got the cheesesteak with American cheese instead of Swiss and it was pretty good. I'd say two things that made it not great to me. I think the pickled items (jalapeño and banana peppers) overwhelmed the steak so I would eliminate the banana peppers next time. I also felt like the steak wasn't seasoned, it really needed some salt and the bread was toasted which was mostly great but a couple of spots were a bit burnt. Service was fast and friendly and they made it right to order. The fries were just normal fries but they were excellent. I would definitely try it again as there were a few things on the menu I was considering that all seemed good.","Powell, OH",3,50,653
"Urban Gourmet","https://www.yelp.com/biz/urban-gourmet-columbus?osq=Restaurants&start=0","True","Kim H.",5,"2024-02-24","Just had lunch here today after seeing all the reviews.  Guys - EXCELLENT burgers!  One of the best I have had in a very long time.  The fried buffalo wings are spot on.  French fries were hot and crispy, and the chicken caesar was also delicious.    Service was excellent and someone came over to check on us to make sure we were happy with our food.  I'll be back and am excited to try some of the other menu items.","Columbus, OH",0,6,417
"Urban Gourmet","https://www.yelp.com/biz/urban-gourmet-columbus?osq=Restaurants&start=0","True","Laurie M.",5,"2023-12-02","Large, juicy, and fried to perfection, they hands-down have the best wings in Columbus!","Elmsford, NY",87,26,87
"Urban Gourmet","https://www.yelp.com/biz/urban-gourmet-columbus?osq=Restaurants&start=0","True","Jordan K.",5,"2023-10-07","Great service and food! Came to the East market with my family for the first time and ended up eating here, it was delicious. The owner was very kind and offered great recommendations.","Mars, PA",1,15,184
"Urban Gourmet","https://www.yelp.com/biz/urban-gourmet-columbus?osq=Restaurants&start=0","True","Cyndi M.",5,"2023-10-29","Just tried it at East Market.  Very friendly staff and the food was excellent.  We had garlic Parmesan wings, sweet potato fries and the salmon salad. It was all delicious and great presentation.  Can't wait to go back and try some of their other items!","Reynoldsburg, OH",0,2,253
"Urban Gourmet","https://www.yelp.com/biz/urban-gourmet-columbus?osq=Restaurants&start=0","True","Tamm5 M.",5,"2023-10-17","Wonderful place to eat I had the Cajun Chicken pasta absolutely delicious. I highly recommend this restaurant and the price is on point great great customer service.","Columbus, OH",0,3,165
"Hyde Park Prime Steakhouse","https://www.yelp.com/biz/hyde-park-prime-steakhouse-columbus?osq=Restaurants&start=0","True","Caitlyn D.",5,"2024-03-02","When I say this is the best dinner we have ever had, I truly mean it. My husband and I were in town for a convention and stopped in for dinner. We were seated immediately and got so very lucky with being served by Paul and Bitna (sp?). Paul made us some special drinks that were outstanding and brought us some lamb lollipops to try. They were incredible. We had a ceasar salad, which the croutons were to die for. I enjoyed the Australian Wagyu Filet, which was the single best steak I've ever had. My husband had the Tomahawk which also was incredible. We ordered the potatos for a side and they were so dreamy and delicious, the truffle wasn't overpowering. We also ordered the mushrooms. It was the perfect pairing of food. For dessert we shared the butter cake. They almost had to roll me out of the restaurant but not only was it the best meal we've ever had, the experience was great with our servers. The ambience of Hyde Park was busy and bustling but it didn't feel chaotic. It felt fancy but not stuffy. It was the perfect night. Next time we are in Columbus we will come back!","Valencia, CA",2,36,1088
